token_id,Shooting,Defense,Vision,Finish,Total Boost
6688,46,45,49,83,223
5974,62,26,62,48,198
5500,36,40,53,55,184
1547,36,61,11,79,187
6036,35,79,59,58,231
1538,40,57,47,45,189
3588,28,7,62,50,147
4199,63,27,42,72,204
681,65,54,29,39,187
2619,48,48,68,62,226
3662,50,41,62,60,213
9557,19,32,32,49,132
4100,47,32,12,28,119
9437,43,42,64,44,193
2982,42,79,73,48,242
7828,59,43,51,35,188
1782,59,57,64,44,224
2058,42,77,69,38,226
3584,31,56,39,58,184
9639,52,59,48,63,222
3361,41,59,17,61,178
535,51,42,59,35,187
8452,53,58,18,58,187
7638,35,40,42,34,151
5125,54,36,57,18,165
9004,56,30,36,18,140
1444,54,48,31,54,187
7924,43,59,59,48,209
5733,72,42,80,69,263
7334,80,58,27,59,224
1176,60,58,50,85,253
8720,30,46,61,82,219
8568,35,73,72,45,225
430,50,77,51,41,219
8318,40,36,30,77,183
9935,73,68,52,62,255
8623,56,23,33,79,191
8550,47,52,47,14,160
7447,56,51,44,56,207
3708,38,51,90,42,221
4252,60,61,47,70,238
4558,25,57,57,11,150
3441,41,60,71,44,216
4933,45,73,41,66,225
7368,90,19,12,41,162
3623,58,58,49,77,242
1487,47,57,35,41,180
6339,58,31,24,70,183
1134,48,18,43,50,159
3269,56,30,60,29,175
9342,50,35,39,50,174
8931,30,83,64,61,238
1429,32,47,41,59,179
3842,48,68,65,47,228
8608,50,22,44,38,154
8909,25,46,60,74,205
4451,50,50,36,53,189
3285,35,49,57,36,177
7374,35,31,64,74,204
6358,54,11,58,55,178
1166,39,29,66,65,199
1811,38,39,52,32,161
3039,46,63,50,36,195
60,30,35,78,44,187
7410,31,67,37,70,205
8014,28,68,61,40,197
7259,33,33,65,31,162
2126,59,64,58,40,221
6709,59,38,37,66,200
4122,40,55,47,27,169
8617,27,26,12,68,133
7371,54,50,61,36,201
1141,72,44,45,42,203
8309,68,50,42,58,218
8935,83,49,45,49,226
6763,7,57,58,65,187
9728,32,36,44,33,145
4263,52,42,45,67,206
7994,81,47,53,29,210
1737,58,29,65,41,193
1821,53,45,65,2,165
543,64,60,99,47,270
329,75,56,36,54,221
8193,46,44,64,66,220
9443,45,59,37,87,228
5173,53,37,34,40,164
8479,62,42,25,49,178
8394,45,49,44,66,204
792,26,77,38,57,198
9503,31,52,40,19,142
9104,34,45,78,29,186
9501,25,37,78,44,184
7730,76,52,35,49,212
149,33,34,51,76,194
194,56,38,55,63,212
7612,43,63,41,58,205
65,61,67,28,56,212
5091,72,54,41,71,238
9907,44,56,33,19,152
1501,9,38,60,30,137
6498,62,62,27,65,216
2777,39,29,51,60,179
9409,42,44,39,60,185
6669,33,32,61,31,157
6850,52,64,58,70,244
5110,71,53,34,27,185
5947,47,58,20,39,164
683,26,42,64,61,193
4258,42,53,30,64,189
5249,29,36,22,70,157
2629,46,54,50,44,194
490,33,52,67,66,218
6268,45,22,33,58,158
2318,38,19,61,30,148
9900,28,60,28,38,154
5227,61,22,43,32,158
95,35,60,55,62,212
6665,47,46,48,61,202
7913,74,46,18,53,191
1839,42,43,48,66,199
4359,41,57,32,30,160
672,35,65,43,49,192
7895,45,44,65,39,193
7628,44,69,64,35,212
5518,54,47,21,67,189
4174,56,79,82,30,247
2452,19,59,64,76,218
9988,44,46,94,76,260
6652,58,33,75,58,224
8228,58,60,65,43,226
1953,71,35,53,51,210
950,43,40,61,36,180
9354,68,21,48,46,183
4760,48,67,66,56,237
5408,39,55,58,44,196
7223,14,38,34,47,133
2463,30,43,47,35,155
6371,94,19,28,82,223
2716,53,37,29,39,158
808,34,57,49,69,209
7405,49,45,24,20,138
2257,47,66,21,82,216
2039,50,64,73,57,244
29,36,26,61,47,170
6595,28,40,45,51,164
8797,44,48,66,53,211
1633,49,23,33,49,154
7827,78,39,30,44,191
6235,73,23,64,78,238
349,56,34,69,100,259
4874,57,62,37,37,193
4967,60,31,64,23,178
2787,64,43,42,70,219
6201,72,24,47,63,206
5293,65,29,40,58,192
2106,50,31,44,95,220
354,75,58,58,95,286
809,62,50,55,85,252
9444,55,56,25,41,177
7931,41,37,49,48,175
4935,57,31,58,44,190
2,66,63,30,60,219
9066,29,31,34,67,161
8302,59,34,46,26,165
4285,42,42,22,54,160
3003,50,78,45,56,229
6040,52,43,56,42,193
4878,23,39,26,51,139
2399,31,36,18,43,128
7615,61,35,41,59,196
7839,45,52,46,42,185
4828,70,46,70,62,248
9013,48,50,56,45,199
4940,72,60,45,53,230
155,40,64,35,83,222
6133,58,49,51,51,209
5069,24,55,60,24,163
4513,41,56,78,44,219
2162,26,36,57,25,144
2188,70,87,55,48,260
6129,40,44,1,4,89
8993,33,60,43,69,205
3375,57,45,48,52,202
3647,76,38,22,61,197
1148,71,59,52,70,252
4381,57,66,100,64,287
2395,41,62,38,51,192
2003,41,42,22,43,148
6780,46,70,42,50,208
5148,61,59,44,47,211
241,55,65,47,92,259
5112,47,11,57,56,171
7976,71,65,52,11,199
527,55,45,43,54,197
4781,50,60,58,35,203
6280,40,45,50,0,135
9751,53,64,28,45,190
4467,65,53,34,36,188
2140,59,52,66,60,237
2542,49,37,60,48,194
4437,75,70,22,33,200
2476,45,76,51,43,215
9888,61,48,59,77,245
4254,71,39,66,35,211
2848,46,32,36,53,167
8601,49,75,32,52,208
7179,66,64,85,81,296
8624,61,33,59,40,193
5999,28,36,69,31,164
5107,50,41,46,52,189
7848,52,60,51,26,189
4449,27,34,73,39,173
4223,66,50,38,70,224
2885,35,43,53,52,183
6319,53,58,64,32,207
8693,65,38,51,42,196
4553,46,53,70,46,215
8305,79,64,41,37,221
286,24,23,52,53,152
6615,72,43,34,59,208
1849,31,33,59,67,190
8730,54,44,60,44,202
7270,38,52,41,18,149
7923,30,25,46,68,169
3782,59,59,51,50,219
5428,42,64,56,40,202
5048,43,47,45,71,206
2253,82,66,48,31,227
9097,47,21,31,27,126
5811,41,18,58,81,198
2002,45,70,60,76,251
7387,62,53,49,53,217
2086,31,56,37,39,163
7167,41,47,37,67,192
2435,61,26,57,35,179
6822,34,22,47,72,175
374,34,36,40,84,194
7494,33,39,30,36,138
351,50,62,40,46,198
7128,24,46,71,55,196
6217,52,64,63,50,229
405,33,66,24,63,186
9072,47,37,62,54,200
6160,41,23,13,54,131
2564,58,58,69,51,236
8620,52,58,57,58,225
2415,55,52,78,45,230
3208,60,40,46,24,170
7816,53,80,56,62,251
4409,53,58,88,30,229
4284,30,52,59,29,170
9268,66,54,54,35,209
1298,58,50,31,63,202
1465,16,54,66,71,207
9498,42,35,26,52,155
69,69,33,50,29,181
2743,53,33,77,28,191
1389,57,34,67,57,215
460,33,62,51,44,190
2971,47,47,85,44,223
9421,58,45,41,25,169
7204,54,54,51,36,195
8777,39,59,47,61,206
6787,32,41,37,62,172
7706,74,75,58,36,243
6963,64,55,68,57,244
7112,59,28,25,54,166
1494,70,64,56,59,249
1384,47,52,43,52,194
4537,44,69,55,26,194
9153,36,26,62,54,178
8865,47,70,53,35,205
5259,40,54,48,48,190
2335,47,61,57,44,209
1498,30,61,84,72,247
2709,26,67,43,55,191
7859,49,51,51,58,209
9068,57,30,34,33,154
2258,49,81,64,60,254
5199,28,6,70,41,145
9811,64,65,56,39,224
2127,75,40,59,74,248
8897,25,81,35,49,190
5341,70,40,47,57,214
652,39,58,57,51,205
2817,34,42,37,48,161
9333,70,12,45,26,153
6494,57,37,42,56,192
2689,48,44,84,44,220
9547,64,69,64,58,255
1068,63,62,68,32,225
1014,41,45,48,69,203
4975,50,36,49,41,176
1896,35,46,61,44,186
517,12,45,39,69,165
8136,26,55,61,54,196
5755,73,52,53,71,249
3574,46,33,43,61,183
5065,83,55,27,43,208
597,85,33,46,53,217
5843,53,44,60,56,213
2880,74,57,60,43,234
8717,50,61,44,59,214
9043,37,36,46,27,146
951,78,65,10,32,185
4469,75,19,69,78,241
5667,65,46,64,76,251
5437,37,63,47,58,205
1723,71,69,46,80,266
2861,48,62,39,45,194
6520,44,56,49,37,186
6691,28,58,65,25,176
8701,47,59,32,42,180
5208,28,37,79,41,185
1180,79,73,44,33,229
2025,37,34,62,56,189
266,66,42,37,54,199
3657,28,63,32,40,163
559,47,55,44,38,184
4058,45,59,34,81,219
6379,64,56,62,72,254
3075,44,70,47,54,215
2067,51,61,47,52,211
7959,42,23,57,57,179
9892,72,14,28,63,177
5416,39,37,59,39,174
7231,47,82,67,64,260
5487,57,82,43,64,246
8854,73,81,76,32,262
7742,26,44,30,65,165
7843,33,38,50,48,169
9599,39,64,38,57,198
7337,43,48,44,50,185
3422,57,53,53,38,201
1237,54,60,63,40,217
752,42,33,43,28,146
8517,32,38,58,45,173
8247,48,62,65,39,214
3899,39,56,76,31,202
4994,63,84,37,46,230
8461,9,51,23,49,132
988,74,38,46,34,192
7556,44,65,42,44,195
7774,53,37,43,23,156
2738,68,23,43,76,210
1867,74,68,58,48,248
5503,54,60,54,61,229
5665,55,50,41,59,205
4162,46,42,59,71,218
9947,26,56,43,65,190
5250,56,41,43,83,223
2053,40,25,65,36,166
2232,84,46,45,73,248
509,55,54,37,23,169
7087,73,49,41,52,215
5764,37,32,40,72,181
186,61,65,96,59,281
5080,46,35,45,59,185
5023,45,71,46,49,211
3358,59,52,60,49,220
1750,61,52,41,50,204
8575,61,27,64,32,184
3243,67,48,47,57,219
8439,54,43,41,63,201
22,64,46,37,67,214
7181,86,10,47,48,191
7864,86,51,58,0,195
8635,67,56,62,60,245
4624,81,47,53,66,247
5444,43,53,46,50,192
2843,52,23,18,61,154
5482,46,47,72,64,229
1246,46,45,55,23,169
3227,57,31,35,46,169
2446,40,60,37,60,197
2129,77,50,45,74,246
8,75,18,32,32,157
4809,60,54,63,51,228
2456,80,49,49,65,243
3264,73,27,45,49,194
3823,56,56,61,22,195
6158,48,49,43,44,184
5625,54,44,29,63,190
331,69,15,59,43,186
3007,56,48,14,27,145
9841,68,52,51,30,201
6871,52,64,50,52,218
4327,40,45,58,49,192
9898,46,42,54,51,193
267,59,41,43,62,205
9054,38,25,79,33,175
7998,56,48,46,34,184
6426,40,51,58,46,195
9314,40,34,57,71,202
5803,66,46,35,64,211
7164,49,49,65,55,218
2064,63,71,59,50,243
2986,41,44,39,51,175
2972,68,47,39,41,195
953,38,61,59,51,209
4870,70,69,59,58,256
2225,44,70,51,79,244
294,61,37,54,56,208
2009,56,50,60,29,195
5818,33,61,1,53,148
1991,68,64,52,34,218
9882,71,74,38,18,201
4798,55,50,32,44,181
5552,43,12,46,55,156
4561,24,32,64,37,157
9083,64,48,40,17,169
1732,67,37,49,56,209
523,55,63,28,66,212
1466,76,35,87,48,246
1707,45,42,61,34,182
7139,24,71,25,42,162
1185,22,51,67,54,194
4891,86,30,61,14,191
4717,38,63,48,65,214
4937,34,32,43,49,158
8599,62,72,26,65,225
6131,46,64,18,49,177
2659,50,38,22,52,162
4070,64,77,56,75,272
9749,67,48,13,26,154
7273,44,56,81,41,222
2271,45,52,47,66,210
4190,65,24,25,60,174
6180,19,35,67,78,199
7777,29,32,30,53,144
3809,46,61,45,67,219
176,47,32,34,69,182
6641,42,35,41,49,167
3979,15,42,42,59,158
9883,61,65,42,80,248
5099,50,24,54,53,181
573,55,55,54,72,236
8894,28,53,47,80,208
563,40,37,70,43,190
2948,40,20,63,20,143
3427,49,45,51,69,214
7993,79,21,51,51,202
1668,68,72,59,53,252
8062,44,48,49,63,204
6068,36,62,71,54,223
9956,82,54,19,28,183
2696,29,51,31,79,190
8124,58,59,53,56,226
1217,53,37,20,28,138
3126,52,24,57,58,191
8728,59,18,49,62,188
7691,42,47,75,41,205
6727,65,56,58,36,215
3222,40,31,82,59,212
7635,62,76,54,15,207
5514,51,26,52,61,190
3453,61,47,48,56,212
1083,11,32,65,57,165
4003,49,48,60,66,223
1614,39,48,58,59,204
7902,37,70,23,43,173
8719,47,54,72,45,218
7802,24,38,27,64,153
9845,35,44,61,45,185
4483,66,54,47,37,204
9893,48,48,56,66,218
71,46,49,48,33,176
7937,29,54,59,66,208
4527,35,58,36,47,176
4897,32,23,50,47,152
1655,60,76,47,52,235
9679,50,81,26,59,216
8824,35,51,50,52,188
5617,68,54,26,50,198
9867,37,54,58,40,189
1881,48,72,45,12,177
8942,48,22,64,6,140
1510,15,42,53,69,179
9381,74,60,95,80,309
2963,15,48,55,29,147
3768,61,32,62,81,236
5087,40,45,52,48,185
5109,36,71,42,47,196
4817,46,67,58,66,237
6128,57,71,56,29,213
4198,63,25,70,53,211
4035,60,53,25,42,180
6561,35,69,67,57,228
5001,52,43,67,35,197
16,63,80,64,52,259
3463,44,61,69,31,205
4189,41,35,61,16,153
5007,34,16,40,34,124
6604,72,40,29,48,189
5155,64,66,69,30,229
5313,87,46,59,40,232
6777,43,58,46,68,215
1695,63,48,60,65,236
3917,46,27,63,54,190
8068,55,60,56,56,227
6428,53,25,52,53,183
4173,32,28,48,69,177
3218,59,33,38,66,196
3135,54,49,35,26,164
6825,20,41,65,42,168
1213,54,44,43,52,193
7893,52,25,51,70,198
4311,10,53,65,65,193
3141,55,55,64,39,213
7619,43,42,57,82,224
5835,39,40,40,49,168
4578,57,36,34,44,171
1387,41,52,64,76,233
4529,49,22,28,42,141
2436,35,43,44,60,182
2889,34,57,54,68,213
595,14,80,51,60,205
3166,29,20,35,58,142
7980,44,62,31,32,169
172,49,31,48,43,171
5174,49,52,61,55,217
9684,54,75,50,75,254
2312,57,33,48,62,200
805,64,49,26,70,209
2102,32,38,72,69,211
611,53,59,63,62,237
7409,70,65,53,24,212
4322,70,20,76,55,221
3059,63,36,50,37,186
8870,56,31,41,52,180
2328,20,40,53,28,141
3081,37,41,45,51,174
5033,27,30,62,65,184
3591,41,51,69,61,222
4123,66,41,41,62,210
1163,65,33,48,65,211
1436,45,40,30,61,176
3786,13,30,29,64,136
5414,36,30,31,50,147
2828,63,54,47,57,221
909,67,58,69,27,221
5130,42,30,42,31,145
5362,64,37,58,56,215
114,44,37,55,35,171
4969,54,75,61,64,254
9775,46,76,19,59,200
308,31,45,61,47,184
1824,61,26,86,37,210
8823,38,48,93,60,239
7627,60,34,60,48,202
7468,46,64,63,15,188
5820,50,30,48,40,168
2134,22,44,43,28,137
9441,28,74,45,36,183
9692,34,57,23,43,157
7490,55,41,36,51,183
9998,65,59,62,24,210
4749,54,66,47,32,199
9012,48,65,45,61,219
1032,36,37,45,64,182
6530,61,47,65,58,231
7010,50,45,58,50,203
8216,50,48,58,48,204
7215,61,68,41,48,218
3991,9,75,61,61,206
2244,64,45,28,51,188
7688,66,58,57,62,243
8373,9,63,54,77,203
9985,56,61,30,64,211
5677,37,40,71,58,206
541,63,57,57,51,228
3273,50,74,58,52,234
8673,51,77,50,31,209
8641,62,35,41,45,183
4745,52,46,44,50,192
3429,52,69,53,48,222
5831,48,37,61,39,185
228,40,55,40,55,190
3313,49,56,11,51,167
1666,43,65,31,31,170
4368,55,61,72,44,232
6458,46,51,43,66,206
2633,55,39,44,47,185
8470,45,40,54,78,217
386,33,51,49,74,207
3957,40,79,78,46,243
7748,52,59,43,51,205
8969,35,58,53,59,205
8411,65,82,66,39,252
3360,57,52,77,79,265
2494,44,58,40,41,183
1221,32,26,42,75,175
2561,55,38,63,53,209
6741,52,72,81,36,241
2667,70,32,60,55,217
6972,52,23,26,55,156
4413,61,62,36,41,200
56,37,52,32,78,199
3792,52,41,63,77,233
7543,44,16,22,59,141
2091,49,56,50,59,214
5756,53,32,26,77,188
1854,58,49,58,30,195
5071,76,62,58,47,243
7881,42,31,60,21,154
3168,69,51,52,36,208
8682,72,47,51,51,221
5185,49,38,40,49,176
3100,46,49,52,82,229
7789,38,63,50,46,197
9286,26,39,25,27,117
1351,41,58,62,47,208
5399,46,46,76,59,227
8164,68,44,52,29,193
488,59,49,37,74,219
7003,63,57,48,43,211
7256,40,60,48,58,206
8194,29,50,73,56,208
3136,21,51,49,17,138
6306,37,37,58,47,179
7491,54,75,44,50,223
8589,73,73,18,56,220
6491,70,44,49,70,233
4585,57,49,36,36,178
9005,24,67,48,40,179
6153,26,65,58,33,182
3835,73,51,53,32,209
6501,31,26,36,31,124
5740,56,46,46,42,190
8393,41,42,41,39,163
7254,78,63,60,24,225
2389,67,67,71,33,238
7150,50,49,58,42,199
2403,41,63,58,35,197
3309,54,62,75,50,241
7946,25,20,76,62,183
4217,52,26,45,49,172
3277,49,19,8,66,142
2280,41,48,44,54,187
6444,50,44,44,42,180
2535,44,40,27,25,136
4246,47,63,31,41,182
4142,75,47,57,48,227
8822,42,53,37,30,162
1834,72,61,58,55,246
1210,85,29,76,70,260
3149,55,90,54,58,257
8191,35,48,61,42,186
8875,35,50,59,44,188
3056,76,35,73,67,251
2980,43,30,39,67,179
4946,63,56,40,60,219
9245,27,35,52,27,141
6694,64,45,62,62,233
2571,79,64,42,77,262
435,38,55,49,50,192
5203,27,46,51,35,159
3948,48,37,48,48,181
6439,49,66,81,64,260
7784,74,37,49,49,209
40,51,47,53,44,195
3602,44,29,80,67,220
2654,51,78,45,65,239
5714,62,49,50,43,204
7591,75,31,9,49,164
6345,89,47,51,49,236
205,54,56,36,49,195
2953,33,43,54,55,185
945,37,38,43,48,166
3777,43,38,24,46,151
254,58,52,36,87,233
5576,66,54,56,55,231
305,100,62,35,56,253
4287,38,23,40,81,182
3716,58,34,18,71,181
621,47,21,36,66,170
4227,24,45,32,57,158
6284,46,62,36,38,182
383,70,49,57,40,216
7421,55,41,75,68,239
6366,45,28,70,64,207
3876,55,48,56,41,200
8058,64,77,51,77,269
4425,50,37,48,35,170
956,48,63,37,47,195
6396,64,60,53,77,254
2591,40,52,75,75,242
7910,66,66,22,53,207
9991,43,38,37,71,189
4116,57,18,84,51,210
2543,60,36,61,36,193
3366,52,84,33,40,209
5237,19,89,29,15,152
6707,33,69,58,71,231
5663,36,62,18,45,161
8708,56,46,54,59,215
4788,60,41,56,43,200
8648,67,60,35,26,188
3489,40,21,48,69,178
8807,50,30,65,41,186
4059,64,38,56,71,229
6536,67,33,49,52,201
8220,72,67,63,27,229
9999,51,44,53,42,190
4444,55,27,27,56,165
7039,39,50,71,62,222
1681,34,42,73,47,196
8130,26,56,35,44,161
8395,37,62,18,42,159
8715,65,40,61,26,192
8513,26,63,88,31,208
3604,35,47,59,50,191
7361,54,53,20,39,166
2098,47,75,38,55,215
6912,46,66,38,42,192
4618,41,95,22,53,211
8769,78,47,82,23,230
9455,31,48,18,60,157
5435,64,57,58,50,229
8035,55,46,18,44,163
9340,55,31,49,46,181
7992,34,44,49,48,175
8872,40,73,52,42,207
4690,24,43,47,41,155
2372,42,33,53,58,186
9535,44,43,52,37,176
3026,73,49,66,44,232
2947,49,65,41,60,215
4851,34,41,53,54,182
695,23,58,26,59,166
4000,83,39,20,23,165
9810,62,53,26,49,190
412,45,38,67,60,210
8140,62,58,93,56,269
1941,67,42,38,50,197
6016,58,36,74,53,221
8196,36,65,59,16,176
5634,43,43,31,76,193
2329,42,53,58,59,212
2112,89,65,36,27,217
3661,55,25,45,48,173
4422,52,41,54,48,195
954,39,46,36,50,171
8067,38,27,46,46,157
2788,27,44,65,79,215
604,67,62,62,53,244
3922,44,31,44,41,160
8384,63,53,78,44,238
5914,27,62,53,59,201
4399,60,39,75,55,229
7869,23,68,44,44,179
2937,81,59,57,47,244
6575,40,49,64,46,199
8675,68,41,59,67,235
3811,60,64,65,73,262
9939,41,51,45,54,191
5315,64,57,67,45,233
7858,14,58,65,61,198
6023,51,73,40,38,202
1795,10,83,63,45,201
9701,74,59,78,52,263
2809,54,60,44,40,198
4292,12,35,87,31,165
7542,44,33,62,36,175
5335,52,47,68,44,211
1747,49,58,50,51,208
1630,40,61,37,14,152
2076,25,58,67,36,186
9156,64,45,78,57,244
4436,50,51,66,31,198
9736,47,55,48,35,185
4631,15,71,34,47,167
7867,49,42,27,45,163
4108,64,26,33,71,194
2303,68,26,70,57,221
2460,47,46,29,49,171
6683,57,29,38,50,174
5214,35,60,55,18,168
3762,62,45,61,39,207
2984,70,45,61,47,223
3874,60,38,65,38,201
8882,45,65,32,72,214
7282,65,52,67,38,222
5267,63,59,34,58,214
1360,71,73,68,19,231
5913,45,53,28,42,168
1793,23,58,60,72,213
6959,59,48,47,44,198
2175,65,20,5,41,131
2834,45,36,52,66,199
2575,72,46,21,41,180
8910,44,60,85,57,246
9306,46,50,44,63,203
108,30,43,66,38,177
8141,52,74,47,34,207
8322,70,62,52,45,229
1799,35,35,47,32,149
7648,52,60,43,31,186
1945,55,35,72,23,185
6860,44,20,60,51,175
3583,42,21,33,44,140
8269,51,49,52,66,218
1943,53,42,48,58,201
8027,35,41,42,32,150
2606,44,67,65,36,212
5418,48,41,59,40,188
9716,27,67,75,55,224
4548,62,46,53,18,179
2199,66,39,65,32,202
1028,61,59,48,38,206
19,38,81,33,79,231
4919,30,25,40,39,134
5513,49,44,86,55,234
7276,65,51,36,42,194
7274,55,42,29,60,186
8512,41,44,29,37,151
8215,46,56,43,52,197
4528,37,54,74,32,197
4900,21,68,54,40,183
8747,45,44,27,34,150
7347,65,49,36,57,207
9911,43,68,23,46,180
7372,55,38,32,72,197
1171,23,33,40,66,162
6557,30,80,53,52,215
1052,59,54,64,17,194
2765,51,59,26,72,208
4017,36,41,38,72,187
2453,50,51,59,58,218
904,25,50,57,40,172
459,46,42,54,57,199
7113,33,37,57,70,197
5611,43,57,28,66,194
6533,17,52,27,44,140
6290,51,45,41,44,181
7326,61,41,35,47,184
8240,23,40,66,36,165
5311,33,60,48,44,185
113,54,43,34,30,161
2873,58,56,71,45,230
8898,67,57,86,75,285
1167,56,38,63,63,220
9089,31,77,39,39,186
7205,70,43,59,27,199
7227,43,23,40,25,131
4362,23,58,58,50,189
4735,27,37,50,32,146
5656,46,19,42,45,152
2635,25,36,50,48,159
5475,33,25,30,51,139
6813,39,53,47,35,174
6247,35,64,34,39,172
1169,57,55,67,32,211
118,69,63,33,56,221
9747,57,62,24,51,194
3862,68,44,58,74,244
5460,42,75,51,61,229
4653,64,41,43,47,195
2917,61,32,59,57,209
9574,63,34,83,79,259
9746,45,29,48,47,169
2833,39,73,31,37,180
1367,59,26,52,47,184
9848,65,62,47,73,247
6858,35,11,51,36,133
4841,47,41,54,60,202
3311,57,55,13,55,180
5060,58,60,51,22,191
5918,42,45,34,59,180
7845,51,55,71,54,231
5645,42,52,69,46,209
892,43,33,31,68,175
7434,62,57,34,22,175
8537,35,59,61,59,214
8740,38,58,36,58,190
3151,64,23,10,53,150
125,68,73,48,58,247
1810,53,21,82,49,205
4161,63,37,42,5,147
600,47,53,46,59,205
4319,17,62,50,49,178
5907,52,38,36,35,161
6132,69,46,51,46,212
818,72,47,29,39,187
1632,22,64,56,35,177
1440,52,13,80,74,219
3637,53,44,31,47,175
5587,43,36,77,49,205
8962,31,62,37,45,175
5545,39,33,64,49,185
6369,52,48,43,64,207
7646,61,45,87,57,250
7733,59,13,45,40,157
7367,68,65,33,50,216
4434,30,50,48,63,191
11,49,72,43,62,226
7101,35,70,46,55,206
1313,35,36,41,38,150
6101,63,60,38,24,185
5652,46,35,54,60,195
4375,53,45,61,85,244
8500,68,48,48,43,207
2864,52,47,55,53,207
902,49,43,21,36,149
2123,41,44,68,36,189
6419,48,42,46,75,211
8339,50,58,61,55,224
3377,32,21,58,41,152
7136,45,18,34,53,150
5998,57,29,51,54,191
1863,30,66,11,60,167
4697,51,44,59,87,241
7501,59,41,18,56,174
900,67,9,47,49,172
5508,47,48,27,44,166
8401,45,53,42,63,203
5425,24,45,40,70,179
5026,41,54,62,65,222
6968,49,62,71,41,223
1564,30,53,43,40,166
1921,43,75,63,37,218
6531,61,48,46,34,189
7208,57,56,58,43,214
6169,35,67,57,33,192
214,64,54,58,56,232
1165,48,48,47,38,181
1095,27,56,64,37,184
3795,65,66,53,53,237
2122,78,55,44,100,277
6764,50,37,19,73,179
7622,51,19,49,66,185
6568,36,41,47,62,186
17,43,57,75,20,195
8995,55,67,48,54,224
4008,35,54,61,49,199
3971,52,49,40,37,178
7294,63,53,60,14,190
5724,51,24,80,29,184
5991,48,48,64,60,220
7642,36,33,75,54,198
1716,53,53,45,48,199
803,32,59,46,39,176
6409,28,58,27,61,174
9519,81,67,53,61,262
7116,63,56,36,49,204
828,32,65,51,60,208
4985,64,52,70,67,253
4110,50,39,70,71,230
8519,36,21,51,55,163
4845,63,34,77,58,232
5119,31,48,45,54,178
6417,47,65,55,45,212
2307,75,57,49,42,223
3664,47,52,37,56,192
4777,40,58,35,30,163
9722,67,51,66,34,218
6661,37,48,64,79,228
4329,36,4,53,42,135
8659,33,42,49,72,196
6994,47,64,56,42,209
5950,35,61,72,59,227
7704,50,56,24,59,189
8637,49,56,54,48,207
5887,55,53,35,38,181
34,68,36,32,45,181
7675,33,32,69,47,181
1489,44,21,53,48,166
1788,38,56,68,38,200
2893,65,39,90,50,244
2054,59,60,31,24,174
8189,65,61,32,48,206
6796,45,69,51,29,194
7473,26,67,50,43,186
1580,39,73,35,52,199
9238,53,48,28,69,198
7438,53,30,54,38,175
8974,44,38,55,63,200
3272,77,48,54,26,205
2459,48,50,50,69,217
8367,58,32,42,50,182
5218,29,28,73,58,188
1670,91,39,81,55,266
5189,45,47,18,48,158
262,47,21,42,57,167
5578,64,44,54,49,211
1809,43,40,47,45,175
3940,36,32,30,73,171
5731,65,68,68,59,260
4780,38,66,45,66,215
7738,47,53,59,64,223
7376,40,25,54,58,177
7680,41,47,65,50,203
188,50,78,22,56,206
1459,58,41,45,17,161
2424,68,41,60,33,202
4601,79,39,47,41,206
9221,43,34,58,58,193
7496,53,51,52,51,207
8973,54,36,52,33,175
2124,74,34,78,46,232
537,44,66,74,30,214
4980,62,42,59,62,225
7527,34,39,35,42,150
9154,30,48,68,47,193
1396,18,59,31,40,148
1302,31,62,57,52,202
3537,52,33,78,49,212
3989,60,56,42,52,210
8010,47,46,65,82,240
3262,41,43,38,79,201
2845,37,53,46,81,217
4386,55,55,29,75,214
5626,55,48,82,61,246
1980,72,55,31,46,204
14,49,43,80,33,205
5113,55,85,41,37,218
2729,57,46,46,46,195
1708,83,35,51,39,208
2464,79,29,49,69,226
5367,35,42,58,60,195
9846,41,47,53,35,176
7241,41,52,49,44,186
7665,48,20,58,54,180
5479,60,68,62,47,237
7837,25,44,50,58,177
2895,35,65,59,24,183
2235,77,29,32,54,192
7856,47,43,60,41,191
190,50,50,47,59,206
4389,23,50,55,25,153
9990,18,51,70,60,199
7171,56,57,15,57,185
4188,34,83,44,49,210
4792,43,45,29,48,165
3496,54,31,69,61,215
9450,55,40,36,29,160
3944,60,59,70,46,235
8223,75,60,46,52,233
8467,23,56,43,42,164
3251,56,42,43,43,184
4432,19,84,45,57,205
4852,47,62,36,34,179
7973,36,7,55,43,141
6328,39,57,58,55,209
2078,47,28,64,43,182
3116,73,46,51,58,228
5940,54,58,35,64,211
730,33,65,25,58,181
8528,26,37,60,28,151
6484,22,44,34,51,151
5226,59,24,57,37,177
1906,49,35,55,44,183
7404,60,44,56,62,222
1880,35,58,54,50,197
1471,75,53,61,40,229
484,60,60,64,63,247
6071,72,71,9,69,221
8501,56,46,25,46,173
3432,43,53,66,31,193
5599,46,51,39,57,193
7575,67,24,35,62,188
6676,88,52,54,52,246
6166,27,44,36,53,160
8491,56,50,46,51,203
6732,75,46,77,45,243
5555,65,33,44,62,204
9254,51,46,38,50,185
8507,55,54,37,19,165
1278,37,80,35,54,206
7379,60,71,61,69,261
8377,24,31,51,55,161
4862,54,72,71,50,247
1386,41,61,67,14,183
474,36,42,38,61,177
